file_name	synthego_barcode	mother_barcode	source_barcode	mother_well	daughter_barcode	dest_barcode	plate	imaging_barcode	imaging_well	gene_symbol
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M22	HT000647	dest_plate_3	3	HT001490	J3	HIST1H2AM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M22	HT000647	dest_plate_3	3	HT001493	J3	HIST1H2AM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M22	HT000647	dest_plate_3	3	HT001496	J3	HIST1H2AM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B23	HT000647	dest_plate_3	3	HT001490	M2	HIST1H3C
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B23	HT000647	dest_plate_3	3	HT001493	M2	HIST1H3C
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B23	HT000647	dest_plate_3	3	HT001496	M2	HIST1H3C
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J23	HT000647	dest_plate_3	3	HT001490	K15	HIST1H4A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J23	HT000647	dest_plate_3	3	HT001493	K15	HIST1H4A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J23	HT000647	dest_plate_3	3	HT001496	K15	HIST1H4A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I17	HT000647	dest_plate_3	3	HT001490	D8	EZH1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I17	HT000647	dest_plate_3	3	HT001493	D8	EZH1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I17	HT000647	dest_plate_3	3	HT001496	D8	EZH1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D17	HT000647	dest_plate_3	3	HT001490	D5	ESCO1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D17	HT000647	dest_plate_3	3	HT001493	D5	ESCO1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D17	HT000647	dest_plate_3	3	HT001496	D5	ESCO1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N17	HT000647	dest_plate_3	3	HT001490	G2	FAM208A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N17	HT000647	dest_plate_3	3	HT001493	G2	FAM208A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N17	HT000647	dest_plate_3	3	HT001496	G2	FAM208A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M17	HT000647	dest_plate_3	3	HT001490	H2	FAM175A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M17	HT000647	dest_plate_3	3	HT001493	H2	FAM175A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M17	HT000647	dest_plate_3	3	HT001496	H2	FAM175A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G16	HT000647	dest_plate_3	3	HT001490	D2	ELP3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G16	HT000647	dest_plate_3	3	HT001493	D2	ELP3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G16	HT000647	dest_plate_3	3	HT001496	D2	ELP3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E16	HT000647	dest_plate_3	3	HT001490	I8	ELL
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E16	HT000647	dest_plate_3	3	HT001493	I8	ELL
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E16	HT000647	dest_plate_3	3	HT001496	I8	ELL
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C16	HT000647	dest_plate_3	3	HT001490	H9	EIF6
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C16	HT000647	dest_plate_3	3	HT001493	H9	EIF6
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C16	HT000647	dest_plate_3	3	HT001496	H9	EIF6
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M16	HT000647	dest_plate_3	3	HT001490	L8	EPC1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M16	HT000647	dest_plate_3	3	HT001493	L8	EPC1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M16	HT000647	dest_plate_3	3	HT001496	L8	EPC1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O16	HT000647	dest_plate_3	3	HT001490	N14	ERCC2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O16	HT000647	dest_plate_3	3	HT001493	N14	ERCC2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O16	HT000647	dest_plate_3	3	HT001496	N14	ERCC2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L15	HT000647	dest_plate_3	3	HT001490	O20	EGFR
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L15	HT000647	dest_plate_3	3	HT001493	O20	EGFR
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L15	HT000647	dest_plate_3	3	HT001496	O20	EGFR
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C15	HT000647	dest_plate_3	3	HT001490	G19	DPF2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C15	HT000647	dest_plate_3	3	HT001493	G19	DPF2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C15	HT000647	dest_plate_3	3	HT001496	G19	DPF2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D15	HT000647	dest_plate_3	3	HT001490	N3	DPF3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D15	HT000647	dest_plate_3	3	HT001493	N3	DPF3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D15	HT000647	dest_plate_3	3	HT001496	N3	DPF3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M15	HT000647	dest_plate_3	3	HT001490	N2	EHMT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M15	HT000647	dest_plate_3	3	HT001493	N2	EHMT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M15	HT000647	dest_plate_3	3	HT001496	N2	EHMT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N15	HT000647	dest_plate_3	3	HT001490	M6	EHMT2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N15	HT000647	dest_plate_3	3	HT001493	M6	EHMT2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N15	HT000647	dest_plate_3	3	HT001496	M6	EHMT2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D14	HT000647	dest_plate_3	3	HT001490	K9	DEK
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D14	HT000647	dest_plate_3	3	HT001493	K9	DEK
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D14	HT000647	dest_plate_3	3	HT001496	K9	DEK
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C14	HT000647	dest_plate_3	3	HT001490	N12	DDX5
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C14	HT000647	dest_plate_3	3	HT001493	N12	DDX5
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C14	HT000647	dest_plate_3	3	HT001496	N12	DDX5
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H14	HT000647	dest_plate_3	3	HT001490	J13	DIRAS3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H14	HT000647	dest_plate_3	3	HT001493	J13	DIRAS3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H14	HT000647	dest_plate_3	3	HT001496	J13	DIRAS3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K13	HT000647	dest_plate_3	3	HT001490	M15	CTNNB1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K13	HT000647	dest_plate_3	3	HT001493	M15	CTNNB1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K13	HT000647	dest_plate_3	3	HT001496	M15	CTNNB1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O13	HT000647	dest_plate_3	3	HT001490	F16	DDB2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O13	HT000647	dest_plate_3	3	HT001493	F16	DDB2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O13	HT000647	dest_plate_3	3	HT001496	F16	DDB2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N13	HT000647	dest_plate_3	3	HT001490	F12	DDB1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N13	HT000647	dest_plate_3	3	HT001493	F12	DDB1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N13	HT000647	dest_plate_3	3	HT001496	F12	DDB1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I13	HT000647	dest_plate_3	3	HT001490	B12	CTCF
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I13	HT000647	dest_plate_3	3	HT001493	B12	CTCF
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I13	HT000647	dest_plate_3	3	HT001496	B12	CTCF
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J13	HT000647	dest_plate_3	3	HT001490	B13	CTCFL
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J13	HT000647	dest_plate_3	3	HT001493	B13	CTCFL
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J13	HT000647	dest_plate_3	3	HT001496	B13	CTCFL
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H13	HT000647	dest_plate_3	3	HT001490	G7	CTBP2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H13	HT000647	dest_plate_3	3	HT001493	G7	CTBP2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H13	HT000647	dest_plate_3	3	HT001496	G7	CTBP2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C13	HT000647	dest_plate_3	3	HT001490	G18	CNOT8
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C13	HT000647	dest_plate_3	3	HT001493	G18	CNOT8
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	C13	HT000647	dest_plate_3	3	HT001496	G18	CNOT8
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J11	HT000647	dest_plate_3	3	HT001490	M19	CITED1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J11	HT000647	dest_plate_3	3	HT001493	M19	CITED1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	J11	HT000647	dest_plate_3	3	HT001496	M19	CITED1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I11	HT000647	dest_plate_3	3	HT001490	K7	CHTOP
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I11	HT000647	dest_plate_3	3	HT001493	K7	CHTOP
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I11	HT000647	dest_plate_3	3	HT001496	K7	CHTOP
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N11	HT000647	dest_plate_3	3	HT001490	G9	CNOT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N11	HT000647	dest_plate_3	3	HT001493	G9	CNOT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N11	HT000647	dest_plate_3	3	HT001496	G9	CNOT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M11	HT000647	dest_plate_3	3	HT001490	E3	CLP1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M11	HT000647	dest_plate_3	3	HT001493	E3	CLP1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M11	HT000647	dest_plate_3	3	HT001496	E3	CLP1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O10	HT000647	dest_plate_3	3	HT001490	F5	CHD4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O10	HT000647	dest_plate_3	3	HT001493	F5	CHD4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O10	HT000647	dest_plate_3	3	HT001496	F5	CHD4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K10	HT000647	dest_plate_3	3	HT001490	H12	CHD1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K10	HT000647	dest_plate_3	3	HT001493	H12	CHD1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K10	HT000647	dest_plate_3	3	HT001496	H12	CHD1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D10	HT000647	dest_plate_3	3	HT001490	H6	CENPQ
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D10	HT000647	dest_plate_3	3	HT001493	H6	CENPQ
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D10	HT000647	dest_plate_3	3	HT001496	H6	CENPQ
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E10	HT000647	dest_plate_3	3	HT001490	L17	CENPT
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E10	HT000647	dest_plate_3	3	HT001493	L17	CENPT
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E10	HT000647	dest_plate_3	3	HT001496	L17	CENPT
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G10	HT000647	dest_plate_3	3	HT001490	N18	CENPV
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G10	HT000647	dest_plate_3	3	HT001493	N18	CENPV
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G10	HT000647	dest_plate_3	3	HT001496	N18	CENPV
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	F10	HT000647	dest_plate_3	3	HT001490	C18	CENPU
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	F10	HT000647	dest_plate_3	3	HT001493	C18	CENPU
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	F10	HT000647	dest_plate_3	3	HT001496	C18	CENPU
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E9	HT000647	dest_plate_3	3	HT001490	E13	CELF1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E9	HT000647	dest_plate_3	3	HT001493	E13	CELF1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E9	HT000647	dest_plate_3	3	HT001496	E13	CELF1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B9	HT000647	dest_plate_3	3	HT001490	I14	CDK9
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B9	HT000647	dest_plate_3	3	HT001493	I14	CDK9
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B9	HT000647	dest_plate_3	3	HT001496	I14	CDK9
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L9	HT000647	dest_plate_3	3	HT001490	I16	CENPK
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L9	HT000647	dest_plate_3	3	HT001493	I16	CENPK
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L9	HT000647	dest_plate_3	3	HT001496	I16	CENPK
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N9	HT000647	dest_plate_3	3	HT001490	D12	CENPM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N9	HT000647	dest_plate_3	3	HT001493	D12	CENPM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N9	HT000647	dest_plate_3	3	HT001496	D12	CENPM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	F8	HT000647	dest_plate_3	3	HT001490	G13	CBX7
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	F8	HT000647	dest_plate_3	3	HT001493	G13	CBX7
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	F8	HT000647	dest_plate_3	3	HT001496	G13	CBX7
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I8	HT000647	dest_plate_3	3	HT001490	E6	CCNT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I8	HT000647	dest_plate_3	3	HT001493	E6	CCNT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I8	HT000647	dest_plate_3	3	HT001496	E6	CCNT1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K8	HT000647	dest_plate_3	3	HT001490	I7	CDC45
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K8	HT000647	dest_plate_3	3	HT001493	I7	CDC45
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	K8	HT000647	dest_plate_3	3	HT001496	I7	CDC45
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O8	HT000647	dest_plate_3	3	HT001490	K3	CDK7
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O8	HT000647	dest_plate_3	3	HT001493	K3	CDK7
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O8	HT000647	dest_plate_3	3	HT001496	K3	CDK7
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L7	HT000647	dest_plate_3	3	HT001490	J2	BRPF3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L7	HT000647	dest_plate_3	3	HT001493	J2	BRPF3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L7	HT000647	dest_plate_3	3	HT001496	J2	BRPF3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E7	HT000647	dest_plate_3	3	HT001490	M7	BRD4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E7	HT000647	dest_plate_3	3	HT001493	M7	BRD4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E7	HT000647	dest_plate_3	3	HT001496	M7	BRD4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D7	HT000647	dest_plate_3	3	HT001490	O6	BRD3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D7	HT000647	dest_plate_3	3	HT001493	O6	BRD3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D7	HT000647	dest_plate_3	3	HT001496	O6	BRD3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G7	HT000647	dest_plate_3	3	HT001490	N15	BRD8
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G7	HT000647	dest_plate_3	3	HT001493	N15	BRD8
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	G7	HT000647	dest_plate_3	3	HT001496	N15	BRD8
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H7	HT000647	dest_plate_3	3	HT001490	O19	BRD9
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H7	HT000647	dest_plate_3	3	HT001493	O19	BRD9
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H7	HT000647	dest_plate_3	3	HT001496	O19	BRD9
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N7	HT000647	dest_plate_3	3	HT001490	C19	CBX1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N7	HT000647	dest_plate_3	3	HT001493	C19	CBX1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N7	HT000647	dest_plate_3	3	HT001496	C19	CBX1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O6	HT000647	dest_plate_3	3	HT001490	E14	BRCC3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O6	HT000647	dest_plate_3	3	HT001493	E14	BRCC3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	O6	HT000647	dest_plate_3	3	HT001496	E14	BRCC3
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L6	HT000647	dest_plate_3	3	HT001490	F14	BMP4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L6	HT000647	dest_plate_3	3	HT001493	F14	BMP4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L6	HT000647	dest_plate_3	3	HT001496	F14	BMP4
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H6	HT000647	dest_plate_3	3	HT001490	L9	BCOR
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H6	HT000647	dest_plate_3	3	HT001493	L9	BCOR
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H6	HT000647	dest_plate_3	3	HT001496	L9	BCOR
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E6	HT000647	dest_plate_3	3	HT001490	K20	BAZ2A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E6	HT000647	dest_plate_3	3	HT001493	K20	BAZ2A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E6	HT000647	dest_plate_3	3	HT001496	K20	BAZ2A
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B6	HT000647	dest_plate_3	3	HT001490	H19	BAP1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B6	HT000647	dest_plate_3	3	HT001493	H19	BAP1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B6	HT000647	dest_plate_3	3	HT001496	H19	BAP1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B5	HT000647	dest_plate_3	3	HT001490	N13	ATAD2B
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B5	HT000647	dest_plate_3	3	HT001493	N13	ATAD2B
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	B5	HT000647	dest_plate_3	3	HT001496	N13	ATAD2B
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D5	HT000647	dest_plate_3	3	HT001490	K6	ATM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D5	HT000647	dest_plate_3	3	HT001493	K6	ATM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	D5	HT000647	dest_plate_3	3	HT001496	K6	ATM
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N5	HT000647	dest_plate_3	3	HT001490	G8	BANF1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N5	HT000647	dest_plate_3	3	HT001493	G8	BANF1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	N5	HT000647	dest_plate_3	3	HT001496	G8	BANF1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M5	HT000647	dest_plate_3	3	HT001490	M11	BAHD1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M5	HT000647	dest_plate_3	3	HT001493	M11	BAHD1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	M5	HT000647	dest_plate_3	3	HT001496	M11	BAHD1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L5	HT000647	dest_plate_3	3	HT001490	O16	BAHCC1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L5	HT000647	dest_plate_3	3	HT001493	O16	BAHCC1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	L5	HT000647	dest_plate_3	3	HT001496	O16	BAHCC1
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I4	HT000647	dest_plate_3	3	HT001490	I19	ASCC2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I4	HT000647	dest_plate_3	3	HT001493	I19	ASCC2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	I4	HT000647	dest_plate_3	3	HT001496	I19	ASCC2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H4	HT000647	dest_plate_3	3	HT001490	J20	ARID4B
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H4	HT000647	dest_plate_3	3	HT001493	J20	ARID4B
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	H4	HT000647	dest_plate_3	3	HT001496	J20	ARID4B
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E4	HT000647	dest_plate_3	3	HT001490	E19	ARID2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E4	HT000647	dest_plate_3	3	HT001493	E19	ARID2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	E4	HT000647	dest_plate_3	3	HT001496	E19	ARID2
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	F4	HT000647	dest_plate_3	3	HT001490	E8	ARID3C
Source_files/EPR_384_layout_set_1_qc.csv	set_1	HT000609	source_plate_1	F4	HT000647	dest_plate_3	3	HT001493	E8	ARID3C
