plate_index,well_index,row,column,cells_n,nuc_area,nuc_round,nuc_micronuclei_n,spots_561_n,spots_561_area,spots_561_int_mean,spots_561_int_sum
HT001490,C7,3,7,1043,178.967572091,0.913868096913,0.187919463087,6.97123681687,201.094918504,736.744111633,157989.466922
HT001490,C8,3,8,792,168.583451702,0.915169654683,0.194444444444,6.82323232323,196.472222222,825.956880884,167454.931818
HT001490,C9,3,9,742,180.583813411,0.915686560277,0.141509433962,7.05660377358,203.423180593,779.432494544,169239.710243
HT001490,C10,3,10,398,317.05047166,0.896941816463,0.221105527638,6.68844221106,192.683417085,1229.62749922,250205.356784
HT001490,C11,3,11,917,171.296169186,0.911155144367,0.18320610687,6.36095965104,183.405670665,727.872766089,139731.183206
HT001490,C12,3,12,1242,165.171727336,0.904503305475,0.18115942029,5.54830917874,160.007246377,926.042934227,148211.0781
HT001490,C13,3,13,1065,180.533354943,0.910592132118,0.241314553991,6.25539906103,180.322065728,692.535834539,132888.026291
HT001490,C14,3,14,902,159.094116095,0.900707716208,0.286031042129,5.82815964523,168.072062084,773.361135429,134404.277162
HT001490,C15,3,15,855,174.580195327,0.907837176916,0.276023391813,6.59883040936,190.267836257,714.132861763,144276.911111
HT001490,C16,3,16,678,149.432058192,0.893976205612,0.19616519174,5.32005899705,153.228613569,827.699797812,131091.120944
HT001490,C17,3,17,875,187.291841503,0.914544004978,0.316571428571,6.64,191.274285714,738.729140984,149505.014857
HT001490,C18,3,18,1015,185.417743333,0.905369406262,0.229556650246,6.0157635468,173.43546798,750.055420482,133609.539901
HT001490,C19,3,19,861,192.08701899,0.919184813485,0.275261324042,6.21835075494,179.075493612,870.786161811,150116.658537
HT001490,C20,3,20,1183,173.670622786,0.905194642003,0.194420963652,6.03465765004,173.464074387,754.712273624,136961.516484
HT001490,C21,3,21,1149,194.381375433,0.915900934237,0.149695387293,5.92428198433,170.684943429,751.316854229,138217.885117
HT001490,C22,3,22,122,217.239622213,0.867775668302,0.319672131148,6.40163934426,184.057377049,836.800847181,170188.5
HT001490,C23,3,23,936,184.291430267,0.920028451393,0.225427350427,2.53418803419,73.105769230799993,683.458820229,55690.082265
HT001490,D2,4,2,1787,172.074798404,0.912767988858,0.155008393956,6.64353665361,191.419697818,884.420890483,173805.077784
HT001490,D3,4,3,1680,179.754361134,0.909434608637,0.133333333333,5.93928571429,171.135119048,825.852670083,144348.814286
HT001490,D4,4,4,840,178.018531654,0.912463766993,0.194047619048,5.83571428571,168.092857143,788.914452483,129037.332143
HT001490,D5,4,5,1181,179.298612452,0.918464948763,0.183742591025,6.56562235394,189.133784928,767.989721653,155084.966977
HT001490,D6,4,6,812,188.783426704,0.914536076235,0.209359605911,6.68226600985,192.360837438,753.800689564,152916.405172
HT001490,D7,4,7,1194,182.074944966,0.911571677797,0.175041876047,5.29899497487,152.628978224,785.150294273,128798.561139
HT001490,D8,4,8,1306,176.57280266,0.912129978738,0.132465543645,6.4180704441,184.680704441,784.664958688,149814.106432
HT001490,D9,4,9,983,172.002411629,0.917210864811,0.302136317396,6.2980671414,181.267548321,772.817366252,149276.581892
HT001490,D10,4,10,1649,176.55628635,0.910333244721,0.129775621589,6.25288053366,179.864160097,775.599816006,145462.476046
HT001490,D11,4,11,1439,177.208569689,0.915658714385,0.114662960389,7.43224461432,214.150104239,1068.35479718,229553.564976
HT001490,D12,4,12,591,172.368403855,0.915608944416,0.175972927242,6.32656514382,182.16751269,831.041954689,156852.177665
HT001490,D13,4,13,1724,169.919917157,0.912593497394,0.158352668213,6.04408352668,174.188515081,737.643667404,133321.314385
HT001490,D14,4,14,864,180.922266571,0.90694814045,0.233796296296,5.74537037037,165.539351852,717.9399525,125152.040509
HT001490,D15,4,15,1484,168.607193267,0.907303559605,0.22102425876,6.11051212938,176.167789757,815.502442304,142864.950135
HT001490,D16,4,16,867,183.155364284,0.897138290239,0.213379469435,6.93194925029,199.674740484,837.38525157,176583.099193
HT001490,D17,4,17,1464,165.656818108,0.912282836421,0.26912568306,6.47609289617,186.461065574,770.135032315,148651.157787
HT001490,D18,4,18,956,178.832062641,0.908566488403,0.200836820084,6.50627615063,187.288702929,758.589405344,148572.718619
HT001490,D19,4,19,936,184.270747702,0.913143637028,0.226495726496,6.11965811966,176.424145299,698.088970244,128600.127137
HT001490,D20,4,20,1021,176.24277783,0.906661766655,0.176297747307,6.32125367287,182.075416259,793.134802353,153310.418217
HT001490,D21,4,21,1095,181.734201608,0.919929063606,0.118721461187,6.32694063927,182.248401826,744.153966151,138781.699543
HT001490,D22,4,22,880,179.132706623,0.916279280225,0.165909090909,6.58977272727,189.921590909,756.7569081,145983.942045
HT001490,D23,4,23,665,190.175114511,0.914682101427,0.330827067669,7.32932330827,211.153383459,1465.10042844,302634.284211
HT001490,E2,5,2,1461,184.160056671,0.912843190045,0.164271047228,6.84120465435,197.262149213,753.922434043,152683.605065
HT001490,E3,5,3,717,185.035103644,0.914835732878,0.312412831241,6.60251046025,190.29986053,753.307490304,147463.368201
HT001490,E4,5,4,850,185.241444297,0.912682234963,0.2,6.91764705882,199.203529412,767.30459194,162434.484706
HT001490,E5,5,5,927,183.253276936,0.912926818839,0.163969795038,7.71952535059,222.446601942,748.42434502,175521.977346
HT001490,E6,5,6,633,193.990042505,0.915585493853,0.183254344392,7.29699842022,210.371248025,697.800580975,157296.320695
HT001490,E7,5,7,864,183.050689676,0.9193377185,0.201388888889,6.05787037037,174.623842593,707.199497224,131349.202546
HT001490,E8,5,8,676,185.965462732,0.910730326387,0.286982248521,6.75887573964,194.871301775,872.419219386,165799.792899
HT001490,E9,5,9,1404,180.777992831,0.911645930713,0.160256410256,6.29202279202,181.425925926,763.965243785,141614.692308
HT001490,E10,5,10,951,170.837663979,0.909900809183,0.169295478444,6.3301787592,182.41745531,772.053449829,141663.033649
HT001490,E11,5,11,1900,167.927910836,0.910689131337,0.125789473684,6.54947368421,188.742631579,728.873947755,142021.859474
HT001490,E12,5,12,1473,175.096021164,0.909968967817,0.153428377461,6.08282416836,175.418194162,744.403748818,136094.389002
HT001490,E13,5,13,871,184.001259569,0.91177988143,0.239954075775,7.0045924225,201.862227325,745.380462202,152749.241102
HT001490,E14,5,14,983,177.789360197,0.906396981239,0.203458799593,5.52594099695,159.443540183,654.686219218,109968.634791
HT001490,E15,5,15,773,179.896210675,0.903816276722,0.369987063389,6.73350582147,194.09702458,749.074976593,150291.500647
HT001490,E16,5,16,1076,173.897731575,0.909678316176,0.206319702602,6.26208178439,180.518587361,721.858686089,134926.67658
HT001490,E17,5,17,1102,172.929153017,0.910196077163,0.29219600726,6.4165154265,184.891107078,720.486547176,137146.900181
HT001490,E18,5,18,853,172.648010845,0.903523507028,0.191090269637,6.20750293083,178.858147714,693.637349473,134937.675264
HT001490,E19,5,19,856,189.695570307,0.91422232146,0.233644859813,5.83411214953,168.13317757,704.382231799,124709.92757
HT001490,E20,5,20,795,171.104020524,0.904856121399,0.147169811321,7.16855345912,206.31572327,798.28270624,165016.461635
HT001490,E21,5,21,1093,185.729950301,0.919490823612,0.149130832571,6.06587374199,174.812442818,721.845734141,131046.31656
HT001490,E22,5,22,151,230.086885608,0.896445320094,0.298013245033,6.84768211921,197.437086093,869.412115463,183908.602649
HT001490,E23,5,23,891,186.984035283,0.920878077801,0.222222222222,2.56902356902,74.1414141414,684.135456942,54006.5061728
HT001490,F2,6,2,1607,172.67881582,0.913721335362,0.144990665837,6.4418170504,185.670192906,815.589480755,152294.304294
HT001490,F3,6,3,1524,174.180047842,0.915585016133,0.212598425197,6.44816272966,185.803149606,793.223824101,153622.85105
HT001490,F4,6,4,828,176.02777855,0.915378584176,0.190821256039,7.06642512077,203.263285024,801.980599402,166467.533816
HT001490,F5,6,5,1056,184.6425063,0.91729489937,0.172348484848,5.66950757576,163.387310606,660.182314985,115467.529356
HT001490,F6,6,6,827,184.616878212,0.916399172992,0.220072551391,7.92986698912,228.067714631,899.519156495,204099.367594
HT001490,F7,6,7,580,188.728669558,0.916584973193,0.156896551724,6.46724137931,186.487931034,872.014500367,173368.222414
HT001490,F8,6,8,733,177.142548461,0.913413365364,0.18963165075,5.65757162347,163.065484311,830.02463238,138980.903138
HT001490,F9,6,9,903,192.478174486,0.914337057904,0.230343300111,7.7342192691,222.982281285,1402.49952126,329974.498339
HT001490,F10,6,10,1059,177.320489838,0.91777249488,0.14447592068,6.24362606232,179.902738432,864.630387867,156641.994334
HT001490,F11,6,11,1331,186.376564108,0.908793765079,0.244177310293,7.44027047333,214.350112697,930.666988375,216248.913599
HT001490,F12,6,12,518,196.089499607,0.904794034729,0.279922779923,6.98648648649,201.38996139,1136.08131502,268620.210425
HT001490,F13,6,13,779,184.993881086,0.918755280439,0.274711168164,6.73555840822,194.183568678,855.463666126,171974.332478
HT001490,F14,6,14,1728,163.288924028,0.911494115061,0.186921296296,6.02025462963,173.472222222,756.83997874,131428.655093
HT001490,F15,6,15,1741,167.684651538,0.906637336767,0.21941412981,6.01952900632,173.518667433,692.947789876,124431.977599
HT001490,F16,6,16,1147,167.761135813,0.906428367277,0.27027027027,5.75326939843,165.821272886,724.040485359,129175.83871
HT001490,F17,6,17,814,165.308616005,0.905052124874,0.305896805897,6.19778869779,178.635135135,674.577624858,129173.364865
HT001490,F18,6,18,934,162.409996821,0.90329499488,0.183083511777,5.80620985011,167.195931478,716.03174896,127325.077088
HT001490,F19,6,19,994,181.495529321,0.911904494751,0.226358148893,6.94969818913,200.046277666,795.680985253,166579.132797
HT001490,F20,6,20,877,170.423984071,0.912131711518,0.212086659065,7.29304446978,209.905359179,851.780678321,182600.68187
HT001490,F21,6,21,1110,186.46833052,0.919882143818,0.15045045045,7.21531531532,207.889189189,758.459923945,162514.186486
HT001490,F22,6,22,932,184.650214214,0.912145647569,0.187768240343,7.05472103004,203.143776824,727.355740029,150776.188841
HT001490,F23,6,23,795,191.377922901,0.909556573741,0.37106918239,7.28553459119,210.137106918,1272.79272919,276821.027673
HT001490,G2,7,2,1738,167.495684357,0.916248133095,0.14499424626,6.59953970081,190.398158803,772.102352378,149771.131761
HT001490,G3,7,3,1346,181.9573719,0.918831838607,0.121842496285,6.13447251114,176.984398217,722.620005819,137669.046062
HT001490,G4,7,4,897,189.491849006,0.919008825042,0.164994425864,6.64548494983,191.654403567,741.287321578,151852.862876
HT001490,G5,7,5,631,193.870278351,0.911008902388,0.221870047544,5.92709984152,170.917591125,898.06556914,165906.034865
HT001490,G6,7,6,1343,179.234875993,0.911286275297,0.172002978407,5.83469843634,168.38198064,747.625320444,130147.422189
HT001490,G7,7,7,828,189.769470675,0.918877743513,0.159420289855,6.03019323671,173.876811594,703.726783204,125962.307971
HT001490,G8,7,8,698,183.097415647,0.904853877575,0.189111747851,5.36532951289,154.689111748,804.89978315,136966.563037
HT001490,G9,7,9,1513,170.078778952,0.906677181516,0.168539325843,8.87970918705,255.980832783,970.518448333,259319.722406
HT001490,G10,7,10,808,176.11248103,0.91472488585,0.205445544554,6.94554455446,200.196782178,744.434097714,152796.404703
HT001490,G11,7,11,791,186.667506583,0.916936015682,0.269279393173,6.60429835651,190.597977244,742.406842819,141404.517067
HT001490,G12,7,12,840,176.282215966,0.91547151067,0.194047619048,5.42142857143,156.207142857,843.27193036,133519.330952
HT001490,G13,7,13,1093,177.035875306,0.912321854463,0.264409881061,6.53247941446,188.315645014,788.164514546,151054.032022
HT001490,G14,7,14,788,168.209986045,0.907745137088,0.21192893401,5.93781725888,171.157360406,725.640155019,130102.927665
HT001490,G15,7,15,1061,175.639532992,0.909363080023,0.290292177191,7.08294062205,203.933081998,746.278661023,151791.120641
HT001490,G16,7,16,793,180.082370158,0.887238706355,0.28499369483,6.60403530895,190.208070618,1087.28027707,218087.08575
HT001490,G17,7,17,794,177.227134797,0.913013875346,0.426952141058,6.18765743073,178.476070529,731.421195684,135809.661209
HT001490,G18,7,18,779,170.025751914,0.897599345844,0.191270860077,6.59563543004,189.964056483,736.025883463,141584.519897
HT001490,G19,7,19,935,179.731959485,0.911976568385,0.247058823529,6.04812834225,174.167914439,707.8592369,129699.059893
HT001490,G20,7,20,779,184.44883814,0.910021520972,0.222079589217,5.4377406932,156.680359435,771.101562714,124372.924262
HT001490,G21,7,21,682,189.166069075,0.922001994325,0.17008797654,7.78152492669,224.08797654,675.363504162,157571.309384
HT001490,G22,7,22,126,239.820548233,0.901872807123,0.134920634921,6.76984126984,195.063492063,981.165773695,211583.126984
HT001490,G23,7,23,1076,182.408482106,0.920585531889,0.239776951673,2.40241635688,69.344795539,674.326582966,51001.0752788
HT001490,H2,8,2,1296,175.567468336,0.91138375069,0.221450617284,6.07021604938,175.019290123,794.301834296,141876.37963
HT001490,H3,8,3,874,190.581304512,0.91919104306,0.216247139588,6.90389016018,198.914187643,851.761285691,170418.331808
HT001490,H4,8,4,1011,180.713807165,0.913597471972,0.17903066271,6.41246290801,184.65776459,815.97651904,150341.558853
HT001490,H5,8,5,731,194.278441924,0.919645736281,0.206566347469,6.67441860465,192.328317373,731.597514999,147580.246238
HT001490,H6,8,6,969,180.988519892,0.916785750138,0.189886480908,7.23219814241,208.314757482,828.861437431,180671.369453
HT001490,H7,8,7,1527,180.090906247,0.920106221244,0.138834315652,6.36149312377,183.316961362,763.975095683,147219.387688
HT001490,H8,8,8,1571,176.329112656,0.914286906237,0.135582431572,6.5493316359,188.7880331,719.215526937,143356.515595
HT001490,H9,8,9,1025,178.718193557,0.920944137429,0.196097560976,7.0087804878,201.815609756,707.749801333,151974.010732
HT001490,H10,8,10,1311,172.657723068,0.915019021832,0.163996948894,6.5415713196,188.347826087,735.946017288,143025.664378
HT001490,H11,8,11,1136,184.256714728,0.917146248844,0.244718309859,5.68485915493,163.94806338,741.743410814,126222.367958
HT001490,H12,8,12,940,177.285193934,0.920113766646,0.242553191489,6.01170212766,173.232978723,771.863951236,142379.607447
HT001490,H13,8,13,876,189.419276681,0.921275504892,0.247716894977,6.19634703196,178.621004566,757.612320313,149603.946347
HT001490,H14,8,14,1209,169.317619002,0.915338989486,0.181968569065,7.27791563275,209.626137304,765.20382251,165781.014888
HT001490,H15,8,15,1533,180.425230409,0.9167844377,0.221135029354,6.1943900848,178.660143509,714.237502241,129821.200261
HT001490,H16,8,16,768,175.011555409,0.912001447186,0.170572916667,6.23958333333,179.752604167,656.027510279,128242.527344
HT001490,H17,8,17,830,168.660720643,0.919479610284,0.306024096386,6.14578313253,177.156626506,750.49473161,142930.780723
HT001490,H18,8,18,991,161.364232154,0.90253622844900006,0.230070635721,5.50050454087,158.367305752,705.215484371,115092.570131
HT001490,H19,8,19,819,187.951783039,0.922353182032,0.299145299145,5.45787545788,157.395604396,767.873998562,127422.377289
HT001490,H20,8,20,1155,178.132634496,0.909832097156,0.219913419913,6.25194805195,180.164502165,802.331953927,150462.028571
HT001490,H21,8,21,1073,188.628932,0.926267979011,0.162162162162,6.50326188257,187.542404473,719.201283797,141520.581547
HT001490,H22,8,22,1103,185.053512748,0.916063140381,0.138712601995,5.99546690843,172.730734361,705.113405649,125548.515866
HT001490,H23,8,23,669,183.787537374,0.917486139352,0.237668161435,7.58146487294,218.494768311,1199.24694595,257521.22571
HT001490,I2,9,2,975,197.00427879,0.895937836484,0.377435897436,6.30769230769,181.964102564,818.881576508,159574.342564
HT001490,I3,9,3,999,192.511722777,0.92172669045,0.212212212212,5.997997998,173.055055055,708.755563891,128487.098098
HT001490,I4,9,4,737,181.627361601,0.917456129064,0.199457259159,6.67299864315,192.44504749,816.059317097,163174.206242
HT001490,I5,9,5,978,191.54136137,0.921992138865,0.154396728016,6.46012269939,186.357873211,780.315758771,154307.889571
HT001490,I6,9,6,706,181.336469915,0.912310013581,0.235127478754,7.13172804533,205.514164306,776.513739111,165270.352691
HT001490,I7,9,7,1080,211.15969018,0.923353205807,0.166666666667,6.57962962963,189.936111111,804.094554155,161009.512963
HT001490,I8,9,8,1096,200.672901621,0.905130310982,0.230839416058,7.375,212.459854015,1015.38955725,220208.435219
HT001490,I9,9,9,1164,178.829489481,0.921231162279,0.192439862543,6.1735395189,177.922680412,762.006015633,145625.250859
HT001490,I10,9,10,1612,166.80839341,0.907793950146,0.172456575682,4.9888337469,143.906327543,741.790845169,113916.862903
HT001490,I11,9,11,766,185.492840974,0.91367639596,0.21409921671,6.22584856397,179.570496084,777.084773589,144573.120104
HT001490,I12,9,12,706,174.617519032,0.903298563603,0.235127478754,5.14589235127,148.426345609,1455.56891958,201866.532578
HT001490,I13,9,13,1241,179.179575243,0.922898171901,0.157937147462,7.47300564061,215.485898469,693.697261775,152902.148268
HT001490,I14,9,14,997,173.385188679,0.907794995786,0.204613841525,7.53460381143,217.16449348,827.224549065,191136.626881
HT001490,I15,9,15,1591,179.845146677,0.916269373766,0.159648020113,6.07793840352,175.2884978,710.230394432,125382.328096
HT001490,I16,9,16,1260,164.538690334,0.907021720802,0.268253968254,5.87619047619,169.372222222,688.20741064,122288.475397
HT001490,I17,9,17,731,184.322087314,0.915746746605,0.290013679891,6.03146374829,173.793433653,701.868950304,131295.793434
HT001490,I18,9,18,685,171.071319808,0.903990095506,0.259854014599,5.65547445255,162.932846715,767.754350875,131555.156204
HT001490,I19,9,19,1021,180.524243968,0.915139905105,0.216454456415,6.39764936337,184.366307542,703.363096231,135652.573947
HT001490,I20,9,20,884,174.667728456,0.908468012223,0.184389140271,6.61877828054,190.547511312,717.284794539,147961.945701
HT001490,I21,9,21,964,194.101221978,0.923876901353,0.155601659751,6.89937759336,198.817427386,727.897673494,149425.938797
HT001490,I22,9,22,173,200.837983868,0.897499950403,0.265895953757,5.00578034682,144.312138728,711.364276784,102025.236994
HT001490,I23,9,23,979,189.468836956,0.919086946967,0.225740551583,2.84473953013,82.0868232891,652.330890308,56597.8488253
HT001490,J2,10,2,1646,170.684772999,0.912376210758,0.184690157959,5.92162818955,170.614216282,814.666682604,143355.032199
HT001490,J3,10,3,1159,176.699332172,0.918933049434,0.20966350302,7.20621225194,207.772217429,783.165628752,171457.397757
HT001490,J4,10,4,1144,171.013255121,0.913095309175,0.152097902098,6.21678321678,179.015734266,765.823147903,144024.269231
HT001490,J5,10,5,1084,180.734682754,0.920171961886,0.139298892989,5.47232472325,157.740774908,734.061320896,123800.660517
HT001490,J6,10,6,1258,174.172595561,0.91609334825,0.246422893482,6.61446740859,190.488076312,744.442753816,145488.860095
HT001490,J7,10,7,1269,179.596979591,0.915976587735,0.128447596533,6.31048069346,181.841607565,689.706481636,131778.373522
HT001490,J8,10,8,1741,172.716564667,0.912083689212,0.124641010913,6.71568064331,193.684089604,716.79244681,145200.762206
HT001490,J9,10,9,1467,175.392033668,0.918217206528,0.188139059305,6.12338104976,176.383776414,704.485706067,127550.426721
HT001490,J10,10,10,904,176.425131171,0.91005845073,0.179203539823,6.10840707965,176.045353982,839.767393367,158740.022124
HT001490,J11,10,11,1098,178.486697208,0.917086025006,0.166666666667,7.0737704918,203.907103825,881.254171687,192289.579235
HT001490,J12,10,12,806,171.757142632,0.912238398137,0.239454094293,7.39330024814,212.703473945,775.423566153,170128.244417
HT001490,J13,10,13,746,187.735297187,0.9179347716,0.199731903485,7.25603217158,208.894101877,798.691802257,179963.257373
HT001490,J14,10,14,626,171.404948904,0.912924823938,0.218849840256,5.09744408946,147.081469649,804.160612116,119742.209265
HT001490,J15,10,15,1404,172.208138474,0.913320139404,0.210113960114,5.98789173789,172.547720798,744.662143283,126427.2151
HT001490,J16,10,16,624,172.996218872,0.898393725044,0.258012820513,6.3108974359,181.961538462,714.562318012,135587.365385
HT001490,J17,10,17,874,189.417056357,0.91272108857,0.276887871854,7.11212814645,205.019450801,731.4101043,160672.887872
HT001490,J18,10,18,877,161.115346057,0.898283336008,0.27023945268,6.2189281642,178.915621437,785.565505211,145457.378563
HT001490,J19,10,19,812,171.763913108,0.912596974552,0.242610837438,6.960591133,200.471674877,785.234996174,156797.570197
HT001490,J20,10,20,1055,190.08936968,0.913865202731,0.201895734597,6.84928909953,197.240758294,746.508442034,155272.513744
HT001490,J21,10,21,1083,180.310426266,0.921857383542,0.194829178209,6.86888273315,197.91966759,743.876657678,152150.368421
HT001490,J22,10,22,963,180.778653278,0.913253161146,0.156801661475,6.77466251298,195.171339564,758.918955415,150912.511942
HT001490,J23,10,23,802,202.290363184,0.911677330836,0.350374064838,8.15960099751,235.249376559,1419.36345649,348762.517456
HT001490,K2,11,2,1417,178.997675135,0.913637050096,0.23923782639400001,5.69301340861,164.356386733,734.900074607,123142.003529
HT001490,K3,11,3,935,187.088907961,0.916725413823,0.218181818182,6.63101604278,191.272727273,771.179908142,157371.366845
HT001490,K4,11,4,1179,180.694113502,0.917905991869,0.204410517388,6.09584393554,175.814249364,748.047269146,133920.954198
HT001490,K5,11,5,1015,181.214486873,0.921378517903,0.186206896552,7.09261083744,204.462068966,800.724300567,160662.2867
HT001490,K6,11,6,836,170.155417826,0.912207141726,0.141148325359,6.73444976077,194.162679426,733.445091252,145528.80622
HT001490,K7,11,7,710,191.392457114,0.909766004506,0.2,6.94788732394,200.397183099,746.796301038,153392.898592
HT001490,K8,11,8,1415,184.215311051,0.911567400292,0.228975265018,5.8628975265,169.200706714,746.63883774400006,131365.233216
HT001490,K9,11,9,762,198.632148878,0.913698392924,0.556430446194,7.20866141732,207.842519685,810.144553446,178324.300525
HT001490,K10,11,10,939,186.419869512,0.919505632017,0.178913738019,6.9350372737,200.07135250300001,774.240970588,162161.814696
HT001490,K11,11,11,1122,178.621472942,0.920273780062,0.186274509804,6.80748663102,196.298573975,715.828182407,148712.583779
HT001490,K12,11,12,1016,190.537863191,0.918296602623,0.21062992126,6.70472440945,193.31003937,845.01133466,172148.814961
HT001490,K13,11,13,1246,184.538884523,0.909463801615,0.258426966292,7.12038523274,205.201444623,740.733846756,159966.274478
HT001490,K14,11,14,802,246.518539391,0.913242218191,0.372817955112,11.8665835411,340.345386534,1789.05820982,655565.92394
HT001490,K15,11,15,944,187.241992037,0.917098193666,0.304025423729,7.09639830508,204.592161017,809.86376837,174342.03072
HT001490,K16,11,16,758,181.013321851,0.904615789504,0.299472295515,5.57124010554,160.64116095,751.318728225,133660.065963
HT001490,K17,11,17,903,183.422452885,0.905160784032,0.334440753045,6.72093023256,193.76744186,879.257731929,176517.173865
HT001490,K18,11,18,923,158.619825179,0.901527288009,0.230769230769,6.0812567714,174.97291441,702.428096123,128755.67714
HT001490,K19,11,19,899,178.542230834,0.912257871441,0.352614015573,6.01112347052,173.275862069,739.254387127,127968.576196
HT001490,K20,11,20,1252,179.482023019,0.90646686515,0.174121405751,6.16054313099,177.516773163,692.965214374,130429.559904
HT001490,K21,11,21,876,178.993747967,0.919797927488,0.211187214612,6.86643835616,197.989726027,747.35377078,151105.381279
HT001490,K22,11,22,54,239.017187587,0.877777353679,0.277777777778,3.94444444444,113.351851852,1040.24226354,136903
HT001490,K23,11,23,846,186.947927738,0.916258833499,0.249408983452,3.02364066194,87.1914893617,683.868065255,63759.6489362
HT001490,L2,12,2,1489,175.979120587,0.910263380672,0.165211551377,6.1235728677,176.400268637,968.953052977,176971.790463
HT001490,L3,12,3,844,204.241769742,0.90006283877,0.362559241706,7.47037914692,215.252369668,1014.9109239,236097.989336
HT001490,L4,12,4,824,185.563848183,0.912255468406,0.276699029126,6.13349514563,176.702669903,748.526531652,144046.947816
HT001490,L5,12,5,1435,178.139236296,0.912175955014,0.187456445993,6.45783972125,186.240418118,751.500609863,138556.214634
HT001490,L6,12,6,754,188.607264435,0.904918031333,0.270557029178,7.16578249337,206.450928382,839.915338343,172794.391247
HT001490,L7,12,7,1071,183.956821469,0.916530215582,0.185807656396,7.15499533147,206.148459384,698.747670155,156053.006536
HT001490,L8,12,8,1532,171.861476747,0.908049355076,0.171018276762,6.00065274151,172.896866841,775.659764223,136579.531984
HT001490,L9,12,9,809,184.652880945,0.918855804377,0.179233621755,6.72187886279,193.804697157,782.561652046,151728.81335
HT001490,L10,12,10,727,206.598473621,0.908256958684,0.169188445667,9.97524071527,286.627235213,1188.10967341,366580.350757
HT001490,L11,12,11,1172,186.794784034,0.911886033548,0.214163822526,6.1885665529,178.543515358,779.932276188,146495.424915
HT001490,L12,12,12,937,174.03241987,0.910935657988,0.246531483458,6.61472785486,190.665955176,761.153928395,149342.146211
HT001490,L13,12,13,1212,178.842819844,0.91319079352,0.184818481848,6.79620462046,195.852310231,758.466000531,159017.518152
HT001490,L14,12,14,297,157.26405908,0.904831466345,0.138047138047,5.52525252525,159.272727273,2670.4211477,387606.683502
HT001490,L15,12,15,1524,186.649414492,0.911227895703,0.198162729659,6.20472440945,179.001312336,824.29293995,161327.718504
HT001490,L16,12,16,781,167.960834458,0.90132012835,0.216389244558,6.06914212548,174.897567222,700.673716743,124984.558259
HT001490,L17,12,17,730,188.247895851,0.915496768281,0.309589041096,7.4602739726,215.017808219,766.759813861,176136.171233
HT001490,L18,12,18,883,166.719314073,0.896103449576,0.229898074745,6.62514156285,190.994337486,686.611366904,135475.889015
HT001490,L19,12,19,709,178.610168274,0.910349970401,0.318758815233,5.65726375176,163.170662906,728.875674925,126180.375176
HT001490,L20,12,20,1247,166.602314182,0.910308492979,0.156375300722,6.51884522855,187.691259022,726.362110059,140868.788292
HT001490,L21,12,21,1287,183.225832561,0.921072543325,0.169386169386,6.69308469308,192.961149961,726.036759345,147113.121989
HT001490,L22,12,22,1227,183.567515093,0.913819897851,0.164629176854,6.92420537897,199.476772616,729.566534549,148643.932355
HT001490,L23,12,23,1083,183.64464811,0.912403914615,0.250230840259,7.6297322253,220.06832871700001,1200.97092845,271952.553093
HT001490,M2,13,2,1471,186.871014297,0.92132633677,0.163834126445,6.74575118967,194.641060503,739.21202316,148158.454113
HT001490,M3,13,3,1003,191.18180759,0.914580649148,0.164506480558,6.42173479561,185.305084746,733.693409797,141863.199402
HT001490,M4,13,4,1111,184.526453212,0.913055614294,0.18901890189,6.76057605761,194.944194419,727.19352432,146403.207921
HT001490,M5,13,5,698,185.632515573,0.916726149619,0.212034383954,6.11318051576,176.253581662,659.713181821,122530.590258
HT001490,M6,13,6,591,181.75269356,0.907477182989,0.19627749577,7.5448392555,217.561759729,875.146791601,200254.394247
HT001490,M7,13,7,719,185.3512064,0.913653147154,0.159944367177,7.15299026426,206.257301808,757.473585435,163950.664812
HT001490,M8,13,8,944,192.912012352,0.912527553174,0.265889830508,7.42796610169,214.185381356,793.198478604,179673.193856
HT001490,M9,13,9,1722,176.187207646,0.913197981846,0.170150987224,6.00522648084,173.31358885,795.613024474,144673.189315
HT001490,M10,13,10,1248,178.384550724,0.915700792313,0.190705128205,6.23717948718,179.842147436,781.697049523,144882.889423
HT001490,M11,13,11,933,190.321372154,0.91556461646,0.161843515541,6.30760986066,181.96034298,753.226614449,142474.92926
HT001490,M12,13,12,1007,173.734802125,0.914545386051,0.183714001986,7.49354518371,216.073485601,812.854763039,183518.700099
HT001490,M13,13,13,806,182.21027494,0.919973211193,0.255583126551,6.74813895782,194.669975186,763.974993391,155320.150124
HT001490,M14,13,14,582,191.266691743,0.910153456705,0.269759450172,7.50171821306,216.152920962,778.658938397,181998.864261
HT001490,M15,13,15,902,171.392817258,0.90708272045,0.264966740576,7.43237250554,214.321507761,773.433018837,172590.536585
HT001490,M16,13,16,711,176.830728318,0.908098740797,0.243319268636,7.44444444444,214.624472574,794.504395414,176385.427567
HT001490,M17,13,17,920,180.143485844,0.908992240837,0.247826086957,6.77173913043,195.242391304,675.281286439,135928.042391
HT001490,M18,13,18,1062,150.771821131,0.892388214909,0.188323917137,6.368173258,183.472693032,687.113214293,134285.59887
HT001490,M19,13,19,1057,178.473532303,0.911498704757,0.301797540208,6.90444654683,198.891201514,706.276848239,149079.003784
HT001490,M20,13,20,775,178.353465169,0.912612297362,0.228387096774,5.85419354839,168.654193548,787.955275508,131849.250323
