Run ID,1579271408
Run Date/Time,2020-01-17 09:40:40
Application Name,Labcyte Echo Cherry Pick
Application Version,1.6.5
Protocol Name,200114_Synthego_Reformatting_Random.ecp
Compound Pick List File Name,C:\Users\nci-lrbge_HCS\Documents\R\R_Scripts\191125_CRISPR_Epigenetics_Reformat\Output\sgRNA_Epigenetics_Library.csv
Control Pick List File Name,
User Name,NCI-LRBGE_HCS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Well,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N9,Destination Plate[1],dest_plate_1,F19,1300,1300,54.06,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I8,Destination Plate[1],dest_plate_1,B21,1300,1300,53.585,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D8,Destination Plate[1],dest_plate_1,O20,1300,1300,53.358,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N8,Destination Plate[1],dest_plate_1,L10,1300,1300,52.553,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H7,Destination Plate[1],dest_plate_1,K7,1300,1300,51.686,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O7,Destination Plate[1],dest_plate_1,J3,1300,1300,53.729,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L7,Destination Plate[1],dest_plate_1,B3,1300,1300,53.131,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M7,Destination Plate[1],dest_plate_1,D19,1300,1300,54.039,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J7,Destination Plate[1],dest_plate_1,H17,1300,1300,50.653,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C7,Destination Plate[1],dest_plate_1,F17,1300,1300,52.429,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E6,Destination Plate[1],dest_plate_1,D13,1300,1300,50.736,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I6,Destination Plate[1],dest_plate_1,O13,1300,1300,53.213,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G6,Destination Plate[1],dest_plate_1,O15,1300,1300,51.376,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K6,Destination Plate[1],dest_plate_1,I17,1300,1300,51.789,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O6,Destination Plate[1],dest_plate_1,H10,1300,1300,52.367,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N6,Destination Plate[1],dest_plate_1,M9,1300,1300,53.027,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I5,Destination Plate[1],dest_plate_1,L8,1300,1300,51.748,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J5,Destination Plate[1],dest_plate_1,J15,1300,1300,53.399,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B5,Destination Plate[1],dest_plate_1,B6,1300,1300,53.316,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H4,Destination Plate[1],dest_plate_1,D6,1300,1300,51.892,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N4,Destination Plate[1],dest_plate_1,D8,1300,1300,53.771,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K4,Destination Plate[1],dest_plate_1,I15,1300,1300,52.037,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D4,Destination Plate[1],dest_plate_1,F15,1300,1300,51.933,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B4,Destination Plate[1],dest_plate_1,G11,1300,1300,51.541,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C4,Destination Plate[1],dest_plate_1,L6,1300,1300,53.771,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E4,Destination Plate[1],dest_plate_1,L5,1300,1300,53.771,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G4,Destination Plate[1],dest_plate_1,N10,1300,1300,50.757,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F3,Destination Plate[1],dest_plate_1,K15,1300,1300,49.291,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C3,Destination Plate[1],dest_plate_1,C15,1300,1300,50.261,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M3,Destination Plate[1],dest_plate_1,F20,1300,1300,51.644,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N3,Destination Plate[1],dest_plate_1,L18,1300,1300,53.44,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L3,Destination Plate[1],dest_plate_1,I3,1300,1300,52.388,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K2,Destination Plate[1],dest_plate_1,K9,1300,1300,50.282,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J2,Destination Plate[1],dest_plate_1,E10,1300,1300,52.14,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H2,Destination Plate[1],dest_plate_1,H18,1300,1300,50.695,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O2,Destination Plate[1],dest_plate_1,G20,1300,1300,49.931,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C2,Destination Plate[1],dest_plate_1,L14,1300,1300,52.904,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B10,Destination Plate[2],dest_plate_2,E4,1300,1300,51.293,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H10,Destination Plate[2],dest_plate_2,F6,1300,1300,50.757,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M10,Destination Plate[2],dest_plate_2,L8,1300,1300,53.131,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O10,Destination Plate[2],dest_plate_2,N6,1300,1300,50.53,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N10,Destination Plate[2],dest_plate_2,J16,1300,1300,52.697,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L10,Destination Plate[2],dest_plate_2,G17,1300,1300,52.883,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O9,Destination Plate[2],dest_plate_2,I16,1300,1300,51.789,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K9,Destination Plate[2],dest_plate_2,I14,1300,1300,52.305,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H9,Destination Plate[2],dest_plate_2,H21,1300,1300,51.273,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C9,Destination Plate[2],dest_plate_2,D8,1300,1300,52.511,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D9,Destination Plate[2],dest_plate_2,O9,1300,1300,53.502,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L9,Destination Plate[2],dest_plate_2,O7,1300,1300,54.039,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I9,Destination Plate[2],dest_plate_2,B2,1300,1300,50.881,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K8,Destination Plate[2],dest_plate_2,C2,1300,1300,50.984,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J8,Destination Plate[2],dest_plate_2,B8,1300,1300,53.172,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G8,Destination Plate[2],dest_plate_2,C14,1300,1300,50.344,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H8,Destination Plate[2],dest_plate_2,D18,1300,1300,51.913,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M8,Destination Plate[2],dest_plate_2,M19,1300,1300,52.388,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C8,Destination Plate[2],dest_plate_2,D6,1300,1300,52.057,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K7,Destination Plate[2],dest_plate_2,G11,1300,1300,52.945,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F7,Destination Plate[2],dest_plate_2,L16,1300,1300,52.284,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E7,Destination Plate[2],dest_plate_2,O16,1300,1300,52.305,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D7,Destination Plate[2],dest_plate_2,L21,1300,1300,53.791,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H6,Destination Plate[2],dest_plate_2,M16,1300,1300,50.901,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D6,Destination Plate[2],dest_plate_2,G14,1300,1300,52.8,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J6,Destination Plate[2],dest_plate_2,C17,1300,1300,50.86,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M6,Destination Plate[2],dest_plate_2,D21,1300,1300,51.273,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L6,Destination Plate[2],dest_plate_2,K5,1300,1300,50.715,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B6,Destination Plate[2],dest_plate_2,B4,1300,1300,51.17,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M5,Destination Plate[2],dest_plate_2,E12,1300,1300,51.376,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L5,Destination Plate[2],dest_plate_2,F21,1300,1300,52.099,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F5,Destination Plate[2],dest_plate_2,E20,1300,1300,53.894,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G5,Destination Plate[2],dest_plate_2,K16,1300,1300,52.305,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F4,Destination Plate[2],dest_plate_2,C12,1300,1300,51.995,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H3,Destination Plate[2],dest_plate_2,F12,1300,1300,50.303,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I3,Destination Plate[2],dest_plate_2,C10,1300,1300,51.768,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B3,Destination Plate[2],dest_plate_2,B10,1300,1300,52.243,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K3,Destination Plate[2],dest_plate_2,M14,1300,1300,52.14,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F2,Destination Plate[2],dest_plate_2,L15,1300,1300,51.975,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B2,Destination Plate[2],dest_plate_2,J12,1300,1300,48.259,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G2,Destination Plate[2],dest_plate_2,K6,1300,1300,49.683,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E2,Destination Plate[2],dest_plate_2,K3,1300,1300,51.252,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N2,Destination Plate[2],dest_plate_2,J6,1300,1300,52.202,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L2,Destination Plate[2],dest_plate_2,E5,1300,1300,48.775,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I2,Destination Plate[2],dest_plate_2,C8,1300,1300,50.158,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H11,Destination Plate[2],dest_plate_2,O3,1300,1300,50.303,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J11,Destination Plate[2],dest_plate_2,O15,1300,1300,52.243,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C11,Destination Plate[2],dest_plate_2,O14,1300,1300,51.066,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F11,Destination Plate[2],dest_plate_2,K17,1300,1300,51.582,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K13,Destination Plate[2],dest_plate_2,K9,1300,1300,52.367,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M13,Destination Plate[2],dest_plate_2,F11,1300,1300,51.438,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M14,Destination Plate[2],dest_plate_2,C9,1300,1300,53.151,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O14,Destination Plate[2],dest_plate_2,J11,1300,1300,50.736,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M15,Destination Plate[2],dest_plate_2,F9,1300,1300,52.408,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J15,Destination Plate[2],dest_plate_2,E16,1300,1300,52.14,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I15,Destination Plate[2],dest_plate_2,D19,1300,1300,50.819,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N15,Destination Plate[2],dest_plate_2,B16,1300,1300,53.626,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H15,Destination Plate[2],dest_plate_2,I4,1300,1300,50.426,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C15,Destination Plate[2],dest_plate_2,J5,1300,1300,54.122,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K16,Destination Plate[2],dest_plate_2,I11,1300,1300,53.812,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H16,Destination Plate[2],dest_plate_2,L13,1300,1300,50.922,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I16,Destination Plate[2],dest_plate_2,N15,1300,1300,51.81,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N16,Destination Plate[2],dest_plate_2,O11,1300,1300,53.791,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O16,Destination Plate[2],dest_plate_2,J20,1300,1300,53.771,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F16,Destination Plate[2],dest_plate_2,B11,1300,1300,51.128,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D17,Destination Plate[2],dest_plate_2,D14,1300,1300,53.956,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E17,Destination Plate[2],dest_plate_2,K11,1300,1300,48.589,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C17,Destination Plate[2],dest_plate_2,H6,1300,1300,53.771,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L17,Destination Plate[2],dest_plate_2,O13,1300,1300,51.025,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O18,Destination Plate[2],dest_plate_2,N12,1300,1300,53.44,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E18,Destination Plate[2],dest_plate_2,F18,1300,1300,51.995,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E19,Destination Plate[2],dest_plate_2,D20,1300,1300,51.748,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M19,Destination Plate[2],dest_plate_2,B18,1300,1300,52.346,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N19,Destination Plate[2],dest_plate_2,H18,1300,1300,49.952,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I19,Destination Plate[2],dest_plate_2,C5,1300,1300,52.697,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C19,Destination Plate[2],dest_plate_2,O5,1300,1300,53.461,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I20,Destination Plate[2],dest_plate_2,G6,1300,1300,52.057,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N20,Destination Plate[2],dest_plate_2,G3,1300,1300,50.53,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D20,Destination Plate[2],dest_plate_2,B3,1300,1300,52.078,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G20,Destination Plate[2],dest_plate_2,H17,1300,1300,47.887,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E21,Destination Plate[2],dest_plate_2,J17,1300,1300,52.656,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I21,Destination Plate[2],dest_plate_2,K19,1300,1300,51.128,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M21,Destination Plate[2],dest_plate_2,N19,1300,1300,50.777,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J21,Destination Plate[2],dest_plate_2,N14,1300,1300,52.119,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L21,Destination Plate[2],dest_plate_2,F13,1300,1300,51.273,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O21,Destination Plate[2],dest_plate_2,F17,1300,1300,52.966,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G21,Destination Plate[2],dest_plate_2,G20,1300,1300,52.656,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C21,Destination Plate[2],dest_plate_2,B5,1300,1300,52.037,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D22,Destination Plate[2],dest_plate_2,I10,1300,1300,53.523,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K22,Destination Plate[2],dest_plate_2,H10,1300,1300,51.871,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J22,Destination Plate[2],dest_plate_2,L14,1300,1300,51.5,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K23,Destination Plate[2],dest_plate_2,K14,1300,1300,51.913,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J23,Destination Plate[2],dest_plate_2,H14,1300,1300,53.316,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F23,Destination Plate[2],dest_plate_2,F10,1300,1300,52.346,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B23,Destination Plate[2],dest_plate_2,L2,1300,1300,51.644,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C23,Destination Plate[2],dest_plate_2,N20,1300,1300,51.789,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B11,Destination Plate[3],dest_plate_3,O18,1300,1300,49.621,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E11,Destination Plate[3],dest_plate_3,H13,1300,1300,51.231,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G11,Destination Plate[3],dest_plate_3,B11,1300,1300,51.809,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I11,Destination Plate[3],dest_plate_3,E4,1300,1300,51.851,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L11,Destination Plate[3],dest_plate_3,J11,1300,1300,53.626,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N11,Destination Plate[3],dest_plate_3,L13,1300,1300,50.86,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K11,Destination Plate[3],dest_plate_3,H18,1300,1300,50.117,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D10,Destination Plate[3],dest_plate_3,F15,1300,1300,54.163,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C10,Destination Plate[3],dest_plate_3,E12,1300,1300,53.585,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G10,Destination Plate[3],dest_plate_3,F7,1300,1300,51.128,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E10,Destination Plate[3],dest_plate_3,N9,1300,1300,53.688,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K10,Destination Plate[3],dest_plate_3,C2,1300,1300,51.025,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B9,Destination Plate[3],dest_plate_3,D9,1300,1300,52.429,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E9,Destination Plate[3],dest_plate_3,D15,1300,1300,50.426,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M9,Destination Plate[3],dest_plate_3,D16,1300,1300,53.812,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J9,Destination Plate[3],dest_plate_3,B19,1300,1300,51.397,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F9,Destination Plate[3],dest_plate_3,I10,1300,1300,50.715,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G9,Destination Plate[3],dest_plate_3,O14,1300,1300,52.078,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E8,Destination Plate[3],dest_plate_3,M13,1300,1300,51.913,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B8,Destination Plate[3],dest_plate_3,L10,1300,1300,53.172,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F8,Destination Plate[3],dest_plate_3,J8,1300,1300,52.016,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L8,Destination Plate[3],dest_plate_3,K4,1300,1300,53.027,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O8,Destination Plate[3],dest_plate_3,B10,1300,1300,51.933,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G7,Destination Plate[3],dest_plate_3,E5,1300,1300,50.447,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I7,Destination Plate[3],dest_plate_3,K2,1300,1300,50.777,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,B7,Destination Plate[3],dest_plate_3,M10,1300,1300,51.768,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N7,Destination Plate[3],dest_plate_3,K18,1300,1300,53.275,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,F6,Destination Plate[3],dest_plate_3,O12,1300,1300,52.388,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C6,Destination Plate[3],dest_plate_3,C16,1300,1300,51.686,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K5,Destination Plate[3],dest_plate_3,B15,1300,1300,52.511,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H5,Destination Plate[3],dest_plate_3,H17,1300,1300,51.851,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,N5,Destination Plate[3],dest_plate_3,I20,1300,1300,51.706,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O5,Destination Plate[3],dest_plate_3,M17,1300,1300,53.069,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D5,Destination Plate[3],dest_plate_3,O11,1300,1300,51.83,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E5,Destination Plate[3],dest_plate_3,M4,1300,1300,51.706,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C5,Destination Plate[3],dest_plate_3,B5,1300,1300,50.385,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J4,Destination Plate[3],dest_plate_3,C8,1300,1300,50.777,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L4,Destination Plate[3],dest_plate_3,H10,1300,1300,51.52,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M4,Destination Plate[3],dest_plate_3,J10,1300,1300,52.057,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I4,Destination Plate[3],dest_plate_3,J15,1300,1300,50.034,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O4,Destination Plate[3],dest_plate_3,L16,1300,1300,53.151,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,O3,Destination Plate[3],dest_plate_3,G14,1300,1300,52.635,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,G3,Destination Plate[3],dest_plate_3,E11,1300,1300,52.16,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E3,Destination Plate[3],dest_plate_3,F18,1300,1300,51.995,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D3,Destination Plate[3],dest_plate_3,K17,1300,1300,52.16,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J3,Destination Plate[3],dest_plate_3,J5,1300,1300,52.388,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,M2,Destination Plate[3],dest_plate_3,M16,1300,1300,49.229,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,D2,Destination Plate[3],dest_plate_3,L20,1300,1300,51.108,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C13,Destination Plate[3],dest_plate_3,L18,1300,1300,50.53,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,I13,Destination Plate[3],dest_plate_3,N16,1300,1300,51.273,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L13,Destination Plate[3],dest_plate_3,J17,1300,1300,50.22,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,H13,Destination Plate[3],dest_plate_3,M5,1300,1300,52.635,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,L14,Destination Plate[3],dest_plate_3,M9,1300,1300,53.853,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,J14,Destination Plate[3],dest_plate_3,I15,1300,1300,51.314,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,K14,Destination Plate[3],dest_plate_3,H3,1300,1300,51.397,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,C14,Destination Plate[3],dest_plate_3,H5,1300,1300,51.52,100,,AQ,
Source_files/EPR_384_layout_set_2_qc.csv,source_plate_2,E15,Destination Plate[3],dest_plate_3,B4,1300,1300,54.411,100,,AQ,
